time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
2910.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,33.03,9999.0,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,現在は制限速度を大きく下回り、下り勾配で減速中のため安全リスクは低いが、乗客の快適性確保と回生ブレーキ活用が重要。Survivalは低め、ConfidenceとCompetenceをやや高く設定する。
2970.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,78.4,1533.2,0.0,0.0,この先制限速度なし,233m先に下り勾配35.0‰あり,0.7,0.3,0.5,現在速度は制限以下だが、233m先の急勾配で加速が続くと超過リスクがある。安全をやや優先しつつ、乗り心地とエネルギー効率も考慮する。
3000.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,776.6,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.85,0.3,0.5,現在速度が制限上限で下り勾配が続くため超速リスクが高く安全重視。加速は続くが乗り心地はやや重要、エネルギー効率は中程度に設定。したがってSurvivalを高く、Confidenceは低め、Competenceは中程度に設定する。
3030.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,60.36,34.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.5,速度は制限以下で減速中、危険は低く安全重視は中程度。回生ブレーキで省エネ効果が期待でき、乗り心地も配慮すべき。駅手前の短距離減速で、回生ブレーキ活用と乗客快適性をバランスさせる。安全確保も忘れずに。
3090.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,54.4,1671.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.4,駅出発直後の加速で速度は制限の78%に留まり、勾配・遅延なし安全リスクは低い。将来の超速防止と乗客快適性を考慮し、安全重みは中程度(0.6)、快適性はやや高め(0.5)、効率はやや低め(0.4)に設定する。
3120.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,61.44,1145.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,現在は制限速度を大きく下回り遅延もなく、勾配平坦で安全リスクは低い。快適な巡航が可能なためConfidenceを高め、エネルギー節約のためCompetenceも中程度に設定する。
3150.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,68.7,629.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度未満で惰行中、勾配も平坦のため安全リスクは低く、乗り心地を重視すべき。省エネ効果はあるが緊急性は低い。
3180.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,70.0,55.0,112.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.8,0.7,現在は制限速度以下で平坦勾配、駅停止のため減速が必要だが安全リスクは低い。乗り心地と回生ブレーキ活用を重視し、Survivalは中程度に設定する。
3240.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,75.0,33.6,1651.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は駅出発直後の加速段階で速度は制限の半分以下、勾配も平坦のため安全リスクは低い。乗客の快適性確保とスムーズな加速が重要で、エネルギー効率も適度に考慮する。
3270.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,75.0,1136.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.85,0.4,0.6,現在速度が制限上限と一致し加速中で超過リスクがあるため安全重視でSurvivalを高く設定。乗り心地は安定区間だが加速変化があるためConfidenceは中程度。エネルギーは加速が無駄になる可能性があるのでCompetenceもやや高めに。
3300.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,63.13,577.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.6,現在は制限速度75km/hに対し63km/hで余裕があり、勾配も平坦な巡航加速中。安全リスクは低く、乗り心地とエネルギー効率を重視すべき。したがってSurvivalは低め、ConfidenceとCompetenceをやや高く設定する。
3330.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,58.59,12.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.85,0.15,0.6,駅手前で加速中、停車位置オーバーの危険が高く安全を最優先。回生ブレーキでエネルギー回収を期待し効率も重視。乗り心地は二次的。
3390.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,59.2,2147.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,現在は駅出発直後の加速フェーズで、速度は制限の約75%で安全リスクは低く、遅延なし次駅まで十分距離があり、勾配も平坦です。スムーズな加速とエネルギー効率を重視すべきです。
3420.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,70.03,1543.6,0.0,0.0,この先制限速度なし,43m先に上り勾配15.0‰あり,0.5,0.6,0.7,現在は制限速度を下回り遅延なしで平坦走行。上り勾配が近くなるため安全リスクは低いが、スムーズな走行とエネルギー回生を重視し、Survivalは中程度、ConfidenceとCompetenceを高める。
3450.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,66.03,946.5,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,現在は制限速度から十分離れ、遅延もなく下り勾配で速度超過リスクは低い。快適な巡航を維持しつつエネルギー回収を促すため、快適性を高く、安全性は低め、効率性は中程度に設定する。
3480.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,80.0,68.73,341.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は駅手前減速フェーズで速度は制限以下、遅延なし。安全リスクは低く快適な減速が重要。回生ブレーキでエネルギー回収の余地あり。したがってSurvivalは中程度、Confidenceを高め、Competenceも適度に設定する。
3540.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,4.8,2199.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.4,0.7,現在は駅出発直後の加速段階で速度は制限の5%程度、勾配平坦、遅延なし。安全リスク低いためSurvivalは低め。乗客快適性確保のため加減速の急変を抑えConfidenceは中程度。エネルギー効率的に加速を最適化すべきなのでCompetenceは高めに設定。
3570.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,1759.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.8,0.4,0.5,速度が制限上限で加速中のため超過リスクが高く安全を最優先すべき。乗り心地は加速変化があるが許容範囲。エネルギーは加速で消費増大し回生余地少ない。したがってSurvivalを高く、Confidenceは中程度、Competenceは抑制的に設定。
3600.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,94.06,988.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,速度は制限内で平坦区間の惰行中、安全リスク低く快適性を重視しつつ省エネ効果も適度に評価する。
3630.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,89.98,221.0,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.6,0.4,0.8,速度は制限内で減速フェーズ、下り勾配により回生ブレーキ活用が期待できる。安全は必須だが乗り心地と省エネを重視し、Survivalを中程度、Confidenceをやや高め、Competenceを最優先に設定。
3690.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,25.6,1771.6,0.0,0.0,この先制限速度なし,471m先に下り勾配35.0‰あり,0.3,0.5,0.7,現在は加速フェーズで速度は制限の25%程度、遅延なしで安全リスクは低い。乗客快適性を保ちつつ、後続の下り勾配で回生ブレーキ活用を期待し、エネルギー効率を重視する。
3720.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,92.0,1187.5,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,制限速度から8km/h余裕があり下り勾配で加速リスク低。惰行が安定しているため快適性重視でConfidence高く設定。回生機会は限定的なのでCompetenceは中程度、Survivalは低めに。
3750.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,87.53,428.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.4,現在速度は制限速度100km/h未満の87.5km/hで安全リスクは低く、遅延も0秒。巡航中の加速は乗客の快適性を保ちつつ、エネルギー消費は適度に抑える必要がある。したがって安全重視は中程度、快適性を高く、効率はやや低めに設定する。
3810.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,1.6,1799.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.8,駅出発直後の加速段階で速度は制限の1/40、勾配平坦、遅延なし。安全リスク低く、乗客快適性とエネルギー効率を優先すべき。
3840.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,59.76,1432.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.4,現在は制限速度から十分離れ、勾配も平坦で遅延なし。惰行中のため安全リスクは低く、乗り心地は滑らかで重視すべき。エネルギー回生の余地は少ないが無駄な加速は避けたい。
3870.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,66.8,913.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.6,現在は制限速度未満で遅延なし、平坦区間の惰行中のため安全リスクは低く、乗り心地とエネルギー効率を優先すべきです。Survivalは中程度、Confidenceは高め、Competenceはやや高めに設定します。
3900.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,70.0,59.8,400.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,制限速度を大きく下回り勾配も平坦で安全リスクは低いが、加速中のため乗り心地とエネルギー消費をバランスさせる必要がある。
3930.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,70.0,26.2,1725.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,速度は制限の半分以下で遅延もなく、勾配も平坦なため安全リスクは低い。乗り心地とエネルギー回収を重視し、Survivalは低め、ConfidenceとCompetenceを高める。今後の加速でエネルギー効率を最大化する。
3990.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,74.29,1444.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.8,0.6,現在は制限速度に僅かに接近し超過していないため安全リスクは低いが、快適な巡航を維持しつつエネルギー無駄を抑える必要がある。したがってSurvivalは中程度、Confidenceは高め、Competenceはやや高めに設定する。
