time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
55.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,70.0,70.0,2.7,7.715419920187279,-5.015419920187279,0.0,0.0,2000.0,0.0,ブレーキ中、delta_stop<-5m（オーバーラン確実）→ 0.0,0.0,0.9,delta_stopが-5.02mでオーバーランがほぼ確実となり、即時0点ルールに該当するためreward=0.0とした。
198.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,10.0,70.0,70.0,5.0,5.361102334269932,-0.36110233426993243,10.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.2,次駅減速フェーズで加速し、delta_stopが-0.36mでブレーキ未実施のため停止位置達成が危うく、不要な力行が評価を低下させた。
235.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,15.0,70.0,70.0,30.0,12.043897473726265,17.956102526273735,10.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.4,減速フェーズで加速を続け、ブレーキすべき場面で力行しているため安全性・省エネ性が著しく欠如し、低評価とした。
299.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-3.0,0.0,-3.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了時に3mのオーバーランがあり、停止位置誤差が許容上限を超えるため評価は0.8とした。
303.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-3.0,0.0,-3.0,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0かつブレーキ保持は適切で、停止位置誤差は3mで許容範囲内のため0.8とした。
304.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置誤差が1m以内で安全に停車しており、速度・信号・エネルギー面で問題がないため最高評価とした。
305.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTCを遵守し、停止位置誤差は1mで許容範囲内、ノコギリ運転や不要な力行もなく、現在のブレーキ操作は適切と判断しreward=1.0とした。
307.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,全ての安全基準を満たし、停止位置誤差が1m以内で適切にブレーキが保持されているため評価は1.0。
308.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,20.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,駅停車完了で速度0km/h、停止位置誤差が1.0m以内、制限速度・CBTC超過なし、ノコギリ運転もなく最高評価とした。
309.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,20.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,速度0で制限・CBTCを遵守し、停止位置誤差1m以内の安全停止で、ノコギリ運転や不要な加減速もなく最高評価とした。
310.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,20.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTC遵守、停止位置誤差1m以内で安全に停止しており、ノコギリ運転や他違反はなく評価は最高とした。
344.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,0.9,0.0,0.9,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置誤差が0.9mで1m以内、制限速度・CBTC遵守、ノコギリ運転なしのため最高評価とした。
348.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,0.9,0.0,0.9,20.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置が1m以内で誤差なし、速度・CBTC制限を遵守、ノコギリ運転なし、遅延は既に駅停車完了に影響しないため最高評価とした。
349.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,0.9,0.0,0.9,20.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,全ての安全基準を満たし、停止位置誤差は1m以内で適切に停止しているため高評価とし、rewardを1.0とする。
363.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.8,0.0,1.8,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置誤差1.8mは許容範囲内、速度・信号違反なし、ノコギリ運転もなく評価は0.8とした。
371.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.5mは許容範囲（1‑3m）内であり、制限速度・CBTC遵守も問題ないため0.8とした。
383.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,4.0,0.0,4.0,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了フェーズで列車が駅手前4mにとどまり停止位置誤差が3〜5mに該当し、停止位置評価で0.5点とした。
384.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.0,0.0,7.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で7m手前に停止し不要なブレーキを続けているため停止位置誤差が7mとなり、評価は0.2点とした。
385.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.0,0.0,7.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で0km/hのまま7m手前に停車しブレーキは不要、停止位置誤差が5‑10mのためreward0.2とした。
386.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.0,0.0,7.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅手前7mで停止しており、停止位置誤差が5〜10mの範囲になるため遅延とエネルギー無駄が生じ、評価は0.2とした。
144.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,0.9,0.0,0.9,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTC遵守、停止位置が1m以内で安全に停止しており、ノコギリ運転や余分な加速がないため高評価。
146.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,0.9,0.0,0.9,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTC遵守、停止位置は0.9mで許容範囲内、ノコギリ運転条件を満たさず、エネルギー・定時性に問題なしと判断し最高評価とした。
150.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,0.9,0.0,0.9,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,駅停車完了で速度0km/h、惰行は実質停止と同等で安全基準を満たし、速度・信号超過なし、ノコギリ運転でもなく遅延もないため最高評価とした。
151.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,0.9,0.0,0.9,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,速度0km/hで停止位置誤差0.9m以内、制限速度・CBTC遵守、ノコギリ運転なし、遅延0秒でエネルギー無駄なく適切と判断し1.0とした。
156.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,0.9,0.0,0.9,15.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,速度0km/hで駅停車完了、制限速度・CBTC遵守、停止位置は1m以内で適切、不要なブレーキも安全上問題なく全体的に適切と判断。
159.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,0.9,0.0,0.9,15.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置誤差が0.9mで許容範囲内、速度・信号違反なし、ノコギリ運転もなく適切な停止操作と判断した。
160.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置誤差が1m以内で速度・信号遵守、ノコギリ運転なし、遅延0秒のため最高評価とした。
161.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,全ての安全・信号・停止位置が基準内で、ノコギリ運転もなく余分な加速もないため最高評価とする。
164.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,速度0km/hで制限・信号を遵守し、停止位置誤差1m以内の安全停止のため高評価とした。
166.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.8,制限速度・CBTC遵守、停止位置誤差1m以内で安全に停止しており、他の評価項目に問題がないため最高評価とした。
168.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,15.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.8,駅停車完了で速度0km/h、停止位置誤差1.0m以内、制限速度・CBTC違反なし、ノコギリ運転もなく適切なブレーキ操作のためrewardを1.0とした。
169.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,15.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.8,速度・信号遵守・衝突リスクなしで、停止位置誤差が1m以内と適正に停車しているため最高評価とした。
172.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,15.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTCを遵守し、速度0km/hで停止位置誤差1mは許容範囲内、ノコギリ運転なし、現在のブレーキ操作は適切であるため最高評価とした。
175.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.0,0.0,1.0,15.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.8,駅停車完了で速度0km/h、制限・信号速度を守り、停車位置誤差1mは許容範囲、ノコギリ運転なしのため惰行は適切。
186.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.1,0.0,1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.1mで許容範囲内のため、駅停車完了フェーズでの惰行は適切と判断し0.8とした。
191.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.1,0.0,1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.1 mで許容範囲内（≤3 m）であり、速度・信号超過なし、ノコギリ運転もなく、適切な停止と判断し0.8とした。
194.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置が1.2m手前と早すぎるが安全違反はなく、ノコギリ運転でもないため、停止位置誤差に基づき0.8点とした。
198.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.2m離れており許容範囲内（1‑3m）で安全違反なし、他項目は全て適合と判断し0.8とした。
199.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置誤差1.2mは許容範囲内、速度・信号遵守、ノコギリ運転なしのため0.8とした。
211.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで駅停車完了フェーズの評価基準により0.8点となり、速度超過・信号違反・ノコギリ運転等の違反はなし。
215.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内、速度0km/hで制限速度・CBTC信号を遵守しているため0.8と評価。
219.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が1.4m離れているため0.8点とし、他項目は問題なし。
223.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0、停止位置誤差1.4mは許容範囲だが、惰行は不適切なノッチのため若干減点し0.8点とした。
226.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.6,0.0,1.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置誤差1.6mにより0.8点とし、他に安全・速度違反はなし。
227.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.6,0.0,1.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.6mは許容範囲内で違反なし、ノコギリ運転も発生しないため高評価。
230.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.6,0.0,1.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置は1.6m以内で許容だが、速度0km/hで惰行は不適切なノッチ選択と判断し0.8とした。
234.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.6,0.0,1.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,速度0km/hで停止し、制限速度・CBTCを遵守、ノコギリ運転等もなく、停止位置誤差は1.6mで評価基準の0.8点に該当するため。
235.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.6,0.0,1.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.6 m離れているが許容範囲内で安全上の問題はなく、即時0点要因も無いため0.8とした。
238.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.6,0.0,1.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.6mは許容範囲内で安全に停止しているため、現在の惰行は適切と判断し0.8とした。
